x, y, z, qx, qy, qz, qw
0.3535463000, 0.4777975000, -0.7853967000, 0.0045592890, -0.3231586000, 0.0328233000, 0.9457644000
0.3536330000, 0.4778009000, -0.7853320000, 0.0044967630, -0.3231855000, 0.0328514300, 0.9457545000
0.3536746000, 0.4778072000, -0.7852882000, 0.0032618140, -0.3253925000, 0.0187897100, 0.9453867000
0.3536967000, 0.4778965000, -0.7852520000, 0.0020462710, -0.3275316000, 0.0046418830, 0.9448266000
0.3537208000, 0.4778973000, -0.7852234000, 0.0019683250, -0.3275518000, 0.0046913770, 0.9448195000
0.3537261000, 0.4777884000, -0.7851604000, 0.0018673170, -0.3275312000, 0.0047024810, 0.9448268000
0.3537617000, 0.4777822000, -0.7851278000, 0.0019339570, -0.3275564000, 0.0046850200, 0.9448180000
0.3537923000, 0.4779689000, -0.7850989000, 0.0020607840, -0.3275814000, 0.0046547060, 0.9448092000
0.3537608000, 0.4774118000, -0.7851288000, 0.0017220140, -0.3274659000, 0.0046450920, 0.9448500000
0.3537773000, 0.4775370000, -0.7850950000, 0.0019378060, -0.3275464000, 0.0046658970, 0.9448216000
0.3537862000, 0.4775445000, -0.7850651000, 0.0018871610, -0.3275490000, 0.0046834290, 0.9448207000
0.3538070000, 0.4775542000, -0.7850490000, 0.0019028880, -0.3275512000, 0.0046945520, 0.9448199000
0.3538198000, 0.4775853000, -0.7850431000, 0.0019262370, -0.3275467000, 0.0046945520, 0.9448214000
0.3538428000, 0.4775621000, -0.7850216000, 0.0018713020, -0.3275584000, 0.0047024810, 0.9448174000
0.3538693000, 0.4775522000, -0.7850067000, 0.0048352790, -0.2771634000, 0.0535692600, 0.9593161000
0.3538896000, 0.4775440000, -0.7849937000, -0.0698112000, -0.1585516000, 0.0692194600, 0.9824441000
0.3539075000, 0.4775365000, -0.7849820000, 0.0019067990, -0.3275559000, 0.0044232590, 0.9448195000
0.3539264000, 0.4775646000, -0.7849601000, 0.0019493070, -0.3275647000, 0.0044249440, 0.9448164000
0.3540163000, 0.4777374000, -0.7848837000, 0.0020680020, -0.3276136000, 0.0044198890, 0.9447992000
0.3541937000, 0.4777097000, -0.7848518000, 0.0019339570, -0.3276495000, 0.0044518020, 0.9447868000
0.3542524000, 0.4776799000, -0.7848256000, 0.0018950410, -0.3276425000, 0.0044484540, 0.9447894000
0.3542989000, 0.4776219000, -0.7848088000, 0.0018633220, -0.3276179000, 0.0044148290, 0.9447982000
0.3543426000, 0.4776003000, -0.7847989000, 0.0018752800, -0.3276244000, 0.0044568200, 0.9447957000
0.3543756000, 0.4775859000, -0.7847972000, 0.0019145980, -0.3276280000, 0.0044434270, 0.9447944000
0.3544372000, 0.4775701000, -0.7847681000, 0.0018989680, -0.3276510000, 0.0044451030, 0.9447865000
0.3544357000, 0.4775645000, -0.7845691000, 0.0018633220, -0.3276243000, 0.0044131410, 0.9447959000
0.3545126000, 0.4775817000, -0.7845778000, 0.0018950410, -0.3276577000, 0.0044834880, 0.9447840000
0.3545435000, 0.4775906000, -0.7845810000, -0.0690532900, -0.1158095000, 0.0842676900, 0.9872785000
0.3545701000, 0.4775985000, -0.7845834000, 0.0017089840, -0.3276884000, 0.0040870770, 0.9447755000
0.3546117000, 0.4776114000, -0.7845808000, 0.0017263350, -0.3276986000, 0.0040998180, 0.9447719000
0.3546516000, 0.4776331000, -0.7845631000, 0.0017435130, -0.3277127000, 0.0041070810, 0.9447669000
0.3546774000, 0.4776022000, -0.7845740000, 0.0017002430, -0.3276957000, 0.0041179510, 0.9447728000
0.3546948000, 0.4775717000, -0.7846246000, 0.0017002430, -0.3276877000, 0.0040998180, 0.9447756000
0.3547066000, 0.4775462000, -0.7846485000, -0.0364920800, -0.2355204000, 0.0647036000, 0.9690263000
0.3547162000, 0.4775258000, -0.7846692000, 0.0015869140, -0.3277012000, 0.0040023430, 0.9447716000
0.3547366000, 0.4775098000, -0.7846672000, 0.0015916020, -0.3277180000, 0.0039874230, 0.9447659000
0.3547757000, 0.4775033000, -0.7846286000, 0.0016148380, -0.3277470000, 0.0039385410, 0.9447560000
0.3548216000, 0.4774947000, -0.7845516000, 0.0015680220, -0.3277592000, 0.0039855540, 0.9447516000
0.3548529000, 0.4774873000, -0.7845110000, -0.0396296300, -0.2093749000, 0.0854534900, 0.9732879000
0.3548799000, 0.4774807000, -0.7844779000, 0.0015246580, -0.3277904000, 0.0038832940, 0.9447412000
0.3548872000, 0.4774776000, -0.7844704000, 0.0015246580, -0.3277698000, 0.0038679150, 0.9447485000
0.3548842000, 0.4774755000, -0.7844338000, 0.0014900580, -0.3277711000, 0.0038640600, 0.9447481000
0.3548872000, 0.4774490000, -0.7844089000, 0.0014900580, -0.3277630000, 0.0038832940, 0.9447508000
0.3548883000, 0.4773193000, -0.7843241000, 0.0014024810, -0.3277620000, 0.0038909610, 0.9447512000
0.3548916000, 0.4772615000, -0.7842830000, 0.0228799600, -0.3184451000, 0.0154885100, 0.9475386000
0.3548944000, 0.4772179000, -0.7842482000, 0.0013971590, -0.3277768000, 0.0037703720, 0.9447466000
0.3548853000, 0.4770918000, -0.7842178000, 0.0013316300, -0.3277608000, 0.0038077330, 0.9447522000
0.3549635000, 0.4769388000, -0.7841992000, 0.0013260230, -0.3277871000, 0.0038486040, 0.9447429000
0.3549827000, 0.4768701000, -0.7841598000, 0.0013593170, -0.3277768000, 0.0038505400, 0.9447464000
0.3549968000, 0.4768307000, -0.7841340000, -0.0876586400, -0.1395096000, 0.0973424800, 0.9815180000
0.3550092000, 0.4767979000, -0.7841119000, 0.0012918710, -0.3277725000, 0.0038155520, 0.9447480000
0.3550064000, 0.4767948000, -0.7840025000, 0.0013090580, -0.3277676000, 0.0038544070, 0.9447496000
0.3550119000, 0.4768021000, -0.7839577000, 0.0013316300, -0.3277789000, 0.0038408530, 0.9447457000
0.3550344000, 0.4767475000, -0.7838542000, 0.0012627050, -0.3277802000, 0.0039081570, 0.9447451000
0.3550488000, 0.4766496000, -0.7837359000, 0.0011960400, -0.3277889000, 0.0039290720, 0.9447420000
0.3550774000, 0.4766112000, -0.7836587000, -0.0561413300, -0.2060172000, 0.1100969000, 0.9707130000
0.3550977000, 0.4765767000, -0.7836000000, 0.0010139920, -0.3278163000, 0.0038330860, 0.9447331000
0.3551195000, 0.4763749000, -0.7835474000, 0.0008970299, -0.3278329000, 0.0038096890, 0.9447277000
0.3551420000, 0.4758852000, -0.7835118000, 0.0005980200, -0.3278171000, 0.0037900820, 0.9447334000
0.3551543000, 0.4757181000, -0.7834700000, 0.0005854287, -0.3278160000, 0.0037703720, 0.9447339000
0.3551734000, 0.4756116000, -0.7834556000, 0.0007524919, -0.3278218000, 0.0037545300, 0.9447318000
0.3551878000, 0.4755652000, -0.7834467000, 0.0000000000, -0.3190883000, 0.0032777640, 0.9477199000
0.3552006000, 0.4755293000, -0.7834392000, -0.0578941600, -0.2178164000, 0.0270781600, 0.9738948000
0.3552121000, 0.4754976000, -0.7834325000, 0.0190871300, -0.3625316000, -0.0338148000, 0.9311622000
0.3552179000, 0.4753604000, -0.7834345000, 0.0190175200, -0.3625104000, -0.0337766600, 0.9311733000
0.3532953000, 0.4554236000, -0.7832622000, 0.0153124100, -0.3621204000, -0.0331618100, 0.9314154000
0.3470401000, 0.4096516000, -0.7810937000, 0.0075840940, -0.3614205000, -0.0320780200, 0.9318201000
0.3451971000, 0.4005304000, -0.7804883000, 0.0062267830, -0.3612705000, -0.0318739100, 0.9318953000
0.3449487000, 0.3998373000, -0.7790738000, -0.0741889300, -0.2691495000, 0.0432576900, 0.9592618000
0.3448529000, 0.3996827000, -0.7787637000, 0.0000000000, -0.3536560000, -0.0172361400, 0.9352170000
0.3447817000, 0.3995971000, -0.7785940000, 0.0038369710, -0.3517849000, -0.0090340280, 0.9360294000
0.3447191000, 0.3995262000, -0.7784541000, 0.0089669770, -0.3470786000, 0.0000000000, 0.9377936000
0.3446628000, 0.3994629000, -0.7783293000, -0.0677016100, -0.1766165000, 0.0209875800, 0.9817243000
0.3446118000, 0.3994057000, -0.7782163000, 0.0069085760, -0.3346562000, 0.0086195810, 0.9422756000
0.3360096000, 0.3787324000, -0.7815688000, 0.0031948860, -0.3328814000, 0.0081036670, 0.9429285000
0.3340779000, 0.3738657000, -0.7821743000, 0.0025016970, -0.3326656000, 0.0081266190, 0.9430065000
0.3327216000, 0.3696978000, -0.7824807000, 0.0016781890, -0.3324359000, 0.0082050870, 0.9430887000
0.3324391000, 0.3694898000, -0.7828017000, 0.0019184860, -0.3324315000, 0.0081723310, 0.9430900000
0.3294460000, 0.4118374000, -0.7947856000, 0.0099260510, -0.3315146000, 0.0066491910, 0.9433745000
0.3289893000, 0.4138169000, -0.7957132000, 0.0120510000, -0.3297588000, 0.0047560450, 0.9439763000
0.3287284000, 0.4141135000, -0.7958494000, 0.0114421000, -0.3282299000, -0.0020462710, 0.9445264000
0.3286180000, 0.4142055000, -0.7959862000, 0.0094814920, -0.3268984000, -0.0057890160, 0.9449942000
0.3290607000, 0.3668391000, -0.7866790000, 0.0009296598, -0.3322476000, 0.0082638990, 0.9431555000
0.3291652000, 0.3648351000, -0.7857929000, -0.0168209200, -0.2259594000, 0.0085927440, 0.9739536000
0.3292255000, 0.3645869000, -0.7855886000, 0.0325527500, -0.3924529000, -0.0395509700, 0.9183446000
0.3291985000, 0.3638382000, -0.7854686000, 0.0323149900, -0.3923467000, -0.0395358900, 0.9183990000
0.3291779000, 0.3635136000, -0.7854229000, 0.0322538300, -0.3923263000, -0.0395221400, 0.9184105000
0.3284273000, 0.3615433000, -0.7859441000, 0.0317884800, -0.3920209000, -0.0394872500, 0.9185586000
0.3275843000, 0.3586043000, -0.7862232000, 0.0312104000, -0.3918542000, -0.0394083000, 0.9186529000
0.3274422000, 0.3580511000, -0.7862827000, -0.0159884200, -0.2988808000, 0.0268543600, 0.9537785000
0.3273410000, 0.3578379000, -0.7863062000, -0.0416155900, -0.3584203000, 0.0109591700, 0.9325679000
0.3272527000, 0.3576796000, -0.7863238000, -0.1233043000, -0.4009324000, -0.0104909500, 0.9077110000
0.3271732000, 0.3575407000, -0.7863393000, 0.0207508800, -0.3833823000, -0.0294050100, 0.9228883000
0.3270138000, 0.3570326000, -0.7863624000, 0.0206356600, -0.3833494000, -0.0293723100, 0.9229056000
0.3267256000, 0.3550826000, -0.7863610000, 0.0202106600, -0.3833038000, -0.0292991600, 0.9229363000
0.3265616000, 0.3541796000, -0.7863833000, 0.0200871500, -0.3832721000, -0.0292709200, 0.9229530000
0.3260228000, 0.3520421000, -0.7864952000, 0.0196616600, -0.3831415000, -0.0292288900, 0.9230177000
0.3256781000, 0.3517212000, -0.7864406000, -0.1497241000, -0.4118103000, -0.0350473600, 0.8982019000
0.3255284000, 0.3515366000, -0.7864198000, 0.0115135000, -0.3693386000, -0.0241834800, 0.9289088000
0.3254125000, 0.3513825000, -0.7864044000, 0.0109162500, -0.3655123000, -0.0225103100, 0.9304703000
0.3252179000, 0.3511154000, -0.7864434000, 0.0108759100, -0.3654575000, -0.0224987200, 0.9304925000
0.3251047000, 0.3509664000, -0.7864623000, -0.0202441800, -0.3412834000, 0.0199244000, 0.9395311000
0.3250099000, 0.3508429000, -0.7864775000, -0.1850999000, -0.3696559000, -0.0187062500, 0.9103530000
0.3249250000, 0.3507326000, -0.7864912000, -0.0216040300, -0.3424081000, 0.0362213700, 0.9386043000
0.3247474000, 0.3484550000, -0.7863582000, -0.0511497900, -0.3341922000, 0.0788760300, 0.9378048000
0.3246519000, 0.3480608000, -0.7863095000, -0.0530678800, -0.3293741000, 0.0814021400, 0.9391859000
0.3244925000, 0.3473721000, -0.7862768000, -0.0531992700, -0.3293226000, 0.0814248300, 0.9391946000
0.3243861000, 0.3468492000, -0.7862279000, -0.0532814200, -0.3293090000, 0.0814416700, 0.9391932000
0.3243082000, 0.3466505000, -0.7861916000, -0.0599065600, -0.3156847000, 0.0888022700, 0.9427983000
0.3241762000, 0.3460854000, -0.7861680000, -0.0600262100, -0.3156385000, 0.0888114200, 0.9428053000
0.3240956000, 0.3458855000, -0.7861521000, -0.0647219000, -0.3103844000, 0.0879938200, 0.9443144000
0.3240274000, 0.3457419000, -0.7861386000, -0.0705083700, -0.3057179000, 0.0867608300, 0.9455357000
0.3239662000, 0.3456167000, -0.7861263000, -0.0771024500, -0.3003060000, 0.0844670100, 0.9469619000
0.3239109000, 0.3455038000, -0.7861152000, -0.0845334900, -0.2926706000, 0.0806729600, 0.9490468000
0.3238609000, 0.3454018000, -0.7861052000, -0.0892103500, -0.2887808000, 0.0786304300, 0.9499813000
0.3238156000, 0.3453094000, -0.7860960000, -0.1059514000, -0.3896354000, 0.0623766100, 0.9127254000
0.3237746000, 0.3452257000, -0.7860879000, -0.2395752000, -0.3278813000, 0.0810246200, 0.9102377000
0.3237375000, 0.3451501000, -0.7860804000, -0.0869342100, -0.2654242000, 0.0748814600, 0.9572801000
0.3236971000, 0.3450812000, -0.7860864000, -0.0869027500, -0.2654119000, 0.0748734900, 0.9572870000
0.3236009000, 0.3450817000, -0.7862322000, -0.0867373800, -0.2653720000, 0.0748379600, 0.9573158000
0.3229537000, 0.3479041000, -0.7881233000, -0.0858284500, -0.2651910000, 0.0746051400, 0.9574661000
0.3227856000, 0.3483194000, -0.7884528000, -0.1366381000, -0.3996954000, 0.0578192100, 0.9045610000
0.3226824000, 0.3484756000, -0.7886007000, -0.0793868200, -0.2605394000, 0.0695603700, 0.9596761000
0.3225552000, 0.3486814000, -0.7888665000, -0.0792719600, -0.2605274000, 0.0695008000, 0.9596932000
0.3224665000, 0.3488018000, -0.7890000000, -0.0690583600, -0.3302983000, 0.0585797600, 0.9395224000
0.3223895000, 0.3489028000, -0.7891077000, -0.2533787000, -0.3162065000, 0.0658385800, 0.9118541000
0.3223201000, 0.3489931000, -0.7892036000, -0.0740985900, -0.2633392000, 0.0650044800, 0.9596543000
0.3223216000, 0.3491154000, -0.7893003000, -0.0740975800, -0.2634563000, 0.0650745900, 0.9596174000
0.3223527000, 0.3491987000, -0.7892907000, -0.0741743700, -0.2634779000, 0.0650970200, 0.9596041000
0.3224038000, 0.3492134000, -0.7892258000, -0.0742048900, -0.2635204000, 0.0651052600, 0.9595895000
0.3227398000, 0.3492115000, -0.7888303000, -0.0742544800, -0.2636559000, 0.0652250800, 0.9595402000
0.3228433000, 0.3492106000, -0.7887109000, -0.0751897600, -0.2678420000, 0.0663054200, 0.9582331000
0.3229142000, 0.3492101000, -0.7886325000, -0.0766392600, -0.2691943000, 0.0668474000, 0.9577015000
0.3229758000, 0.3492101000, -0.7885647000, -0.0784894100, -0.2706632000, 0.0677052400, 0.9570773000
0.3230316000, 0.3492106000, -0.7885035000, -0.0804168200, -0.2724353000, 0.0682601200, 0.9563748000
0.3230821000, 0.3492111000, -0.7884459000, -0.0831366900, -0.2781390000, 0.0671344500, 0.9545785000
0.3231261000, 0.3492117000, -0.7883955000, -0.0705443900, -0.3550888000, 0.0954171400, 0.9272707000
0.3231659000, 0.3492121000, -0.7883500000, -0.0829107300, -0.2920952000, 0.0583890500, 0.9509978000
0.3236920000, 0.3499852000, -0.7880682000, -0.0826522400, -0.2923292000, 0.0583719500, 0.9509495000
0.3238369000, 0.3501575000, -0.7879666000, -0.0815892800, -0.2985760000, 0.0572289800, 0.9491683000
0.3432156000, 0.3601080000, -0.7734982000, -0.0803388700, -0.3025011000, 0.0576588100, 0.9480054000
0.3456689000, 0.3632543000, -0.7720579000, -0.0799063700, -0.3027518000, 0.0576695400, 0.9479613000
0.3460242000, 0.3637404000, -0.7717495000, -0.0734051800, -0.3144424000, 0.0599721900, 0.9445322000
0.3471023000, 0.3662201000, -0.7714813000, -0.0729294300, -0.3147148000, 0.0600356400, 0.9444743000
0.3652417000, 0.3809910000, -0.7609636000, -0.0711143100, -0.3180122000, 0.0612288200, 0.9434310000
0.3668268000, 0.3826573000, -0.7598690000, -0.0710221600, -0.3180563000, 0.0612277200, 0.9434232000
0.3671962000, 0.3832784000, -0.7595180000, -0.0709458500, -0.3180947000, 0.0612325900, 0.9434156000
0.3728533000, 0.3891934000, -0.7567605000, -0.0700327300, -0.3192456000, 0.0616871900, 0.9430654000
0.3734433000, 0.3900142000, -0.7562575000, -0.0669613300, -0.3242620000, 0.0699342500, 0.9409993000
0.3735933000, 0.3903140000, -0.7560565000, -0.0663852700, -0.3261716000, 0.0767577700, 0.9398475000
0.3737392000, 0.3905087000, -0.7559084000, -0.0668980900, -0.3268884000, 0.0801169100, 0.9392816000
0.3740042000, 0.3906344000, -0.7553281000, -0.0670912700, -0.3269376000, 0.0802182200, 0.9392421000
0.3741847000, 0.3903545000, -0.7547210000, -0.0673062500, -0.3269525000, 0.0803057600, 0.9392140000
0.3743032000, 0.3902788000, -0.7545149000, -0.1013020000, -0.1528728000, 0.0560631100, 0.9814401000
0.3744050000, 0.3902313000, -0.7543695000, -0.0713971500, -0.3306564000, 0.0890245800, 0.9368263000
0.3747711000, 0.3900997000, -0.7537691000, -0.0714452400, -0.3307613000, 0.0890954400, 0.9367788000
0.3751079000, 0.3900373000, -0.7531062000, -0.0714711000, -0.3308654000, 0.0891253700, 0.9367372000
0.3755558000, 0.3901156000, -0.7526503000, -0.0713791000, -0.3310167000, 0.0890665100, 0.9366964000
0.3757227000, 0.3901416000, -0.7524636000, -0.2397162000, -0.3833116000, 0.0493198800, 0.8906043000
0.3758449000, 0.3901598000, -0.7523221000, -0.0716141900, -0.3348802000, 0.0868186000, 0.9355155000
0.3760408000, 0.3901896000, -0.7521188000, -0.0715504900, -0.3349069000, 0.0868538600, 0.9355075000
0.3762231000, 0.3901982000, -0.7518654000, -0.0715814100, -0.3348936000, 0.0869205700, 0.9355037000
0.3763356000, 0.3902038000, -0.7517306000, -0.2407865000, -0.3689005000, 0.0551224200, 0.8960446000
0.3764309000, 0.3902087000, -0.7516202000, -0.1153745000, -0.1634283000, 0.0522459500, 0.9783917000
0.3765163000, 0.3902130000, -0.7515216000, -0.0746027400, -0.3297585000, 0.0905264800, 0.9367490000
0.3766008000, 0.3899336000, -0.7513370000, -0.0747400400, -0.3297299000, 0.0905240000, 0.9367484000
0.3766659000, 0.3893625000, -0.7509809000, -0.0749214400, -0.3297348000, 0.0905794700, 0.9367268000
0.3767223000, 0.3887546000, -0.7507151000, -0.0750731500, -0.3297113000, 0.0906352100, 0.9367175000
0.3768459000, 0.3884001000, -0.7503040000, -0.0751153100, -0.3297677000, 0.0906634900, 0.9366916000
0.3780788000, 0.3883097000, -0.7485573000, -0.0750903100, -0.3302172000, 0.0907085900, 0.9365308000
0.3783186000, 0.3882828000, -0.7481984000, -0.0762426600, -0.3354684000, 0.0904537700, 0.9345941000
0.3784378000, 0.3882620000, -0.7480073000, -0.0777542900, -0.3410840000, 0.0842307300, 0.9330172000
0.3785477000, 0.3882428000, -0.7478552000, -0.0797750700, -0.3449219000, 0.0816686900, 0.9316625000
0.3786416000, 0.3882259000, -0.7477278000, -0.1416265000, -0.1828275000, 0.0609412100, 0.9709800000
0.3787260000, 0.3882105000, -0.7476139000, -0.0872474000, -0.3573519000, 0.0732397400, 0.9269969000
0.3788174000, 0.3879853000, -0.7472079000, -0.0873780500, -0.3573817000, 0.0732474800, 0.9269726000
0.3788909000, 0.3879060000, -0.7470541000, -0.0896439200, -0.3608666000, 0.0712418100, 0.9255614000
0.3789562000, 0.3878493000, -0.7469409000, -0.0926353600, -0.3650444000, 0.0701597500, 0.9237093000
0.3790178000, 0.3854946000, -0.7456201000, -0.0932932700, -0.3650718000, 0.0702164300, 0.9236280000
0.3790674000, 0.3853259000, -0.7446893000, -0.2462065000, -0.2987423000, 0.0744165500, 0.9190199000
0.3791003000, 0.3852336000, -0.7444394000, -0.1086457000, -0.3723916000, 0.0623909500, 0.9195803000
0.3790601000, 0.3832145000, -0.7435623000, -0.1092007000, -0.3723367000, 0.0624086200, 0.9195356000
0.3788973000, 0.3790474000, -0.7419600000, -0.1100272000, -0.3722822000, 0.0624344000, 0.9194574000
0.3787847000, 0.3778011000, -0.7414235000, -0.1101824000, -0.3722629000, 0.0624513400, 0.9194455000
0.3786282000, 0.3768887000, -0.7410663000, -0.1103218000, -0.3722253000, 0.0624401300, 0.9194447000
0.3785472000, 0.3764507000, -0.7407736000, -0.1103742000, -0.3722281000, 0.0624525400, 0.9194365000
0.3784546000, 0.3762549000, -0.7405697000, -0.1103404000, -0.3722130000, 0.0624377400, 0.9194477000
0.3783739000, 0.3757410000, -0.7403238000, -0.1104632000, -0.3722080000, 0.0624391700, 0.9194348000
0.3783099000, 0.3754086000, -0.7400233000, -0.1105282000, -0.3722439000, 0.0624358300, 0.9194127000
0.3782164000, 0.3752378000, -0.7397781000, -0.1871907000, -0.3937187000, 0.0506719700, 0.8985419000
0.3781587000, 0.3751184000, -0.7396454000, -0.1323594000, -0.3806637000, 0.0634658800, 0.9129887000
0.3781101000, 0.3746718000, -0.7391482000, -0.1325084000, -0.3807164000, 0.0634704600, 0.9129447000
0.3779914000, 0.3732823000, -0.7389401000, -0.1327940000, -0.3806472000, 0.0634344100, 0.9129345000
0.3786794000, 0.3687503000, -0.7340775000, -0.1339317000, -0.3811784000, 0.0635327600, 0.9125398000
0.3788043000, 0.3661373000, -0.7325928000, -0.1343568000, -0.3812062000, 0.0635008500, 0.9124680000
0.3788724000, 0.3659594000, -0.7324697000, -0.1340086000, -0.3811246000, 0.0634942800, 0.9125537000
0.3789141000, 0.3658505000, -0.7324524000, -0.1340582000, -0.3811126000, 0.0634650600, 0.9125535000
0.3789504000, 0.3657868000, -0.7324434000, -0.0463549000, -0.1039444000, 0.0546242500, 0.9919995000
0.3789832000, 0.3657333000, -0.7324361000, -0.1455734000, -0.3871212000, 0.0581306000, 0.9086068000
0.3789867000, 0.3649008000, -0.7323533000, -0.1458257000, -0.3870842000, 0.0581018800, 0.9085840000
0.3788221000, 0.3628034000, -0.7322073000, -0.1462688000, -0.3869684000, 0.0580527400, 0.9085652000
0.3786655000, 0.3619297000, -0.7321580000, -0.1463495000, -0.3869162000, 0.0580212900, 0.9085764000
0.3782962000, 0.3608584000, -0.7322438000, -0.1465198000, -0.3867816000, 0.0579005900, 0.9086140000
0.3780418000, 0.3600585000, -0.7322689000, -0.1466525000, -0.3867351000, 0.0578698300, 0.9086143000
0.3778947000, 0.3597812000, -0.7322090000, -0.1515171000, -0.1847594000, 0.1047047000, 0.9653722000
0.3777956000, 0.3596092000, -0.7321835000, -0.1146379000, -0.1239313000, 0.0770369100, 0.9826314000
0.3777101000, 0.3594633000, -0.7321638000, -0.2031637000, -0.3734806000, 0.0570837600, 0.9033151000
0.3773063000, 0.3590796000, -0.7322661000, -0.2032122000, -0.3733489000, 0.0570269600, 0.9033622000
0.3770282000, 0.3586560000, -0.7323695000, -0.2032751000, -0.3733000000, 0.0569842200, 0.9033710000
0.3767128000, 0.3581661000, -0.7326415000, -0.2033167000, -0.3732008000, 0.0569656500, 0.9034038000
0.3764245000, 0.3574884000, -0.7327848000, -0.2034238000, -0.3731274000, 0.0569550600, 0.9034107000
0.3762861000, 0.3572717000, -0.7328689000, -0.2034383000, -0.3730845000, 0.0569776800, 0.9034237000
0.3761759000, 0.3571230000, -0.7329394000, -0.2034967000, -0.3730411000, 0.0569596400, 0.9034296000
0.3760779000, 0.3569943000, -0.7330024000, -0.2034951000, -0.3730779000, 0.0569606800, 0.9034147000
0.3759895000, 0.3568785000, -0.7330594000, -0.2037053000, -0.3730216000, 0.0569876200, 0.9033889000
0.3759078000, 0.3567683000, -0.7331126000, -0.2375622000, -0.3031316000, 0.1027658000, 0.9171231000
0.4189946000, 0.3637778000, -0.7267572000, -0.2362820000, -0.3107246000, 0.1051283000, 0.9146415000
0.4204908000, 0.3638718000, -0.7263652000, -0.2363995000, -0.3105999000, 0.1050868000, 0.9146583000
0.4205489000, 0.3635642000, -0.7262276000, -0.2365865000, -0.3105011000, 0.1050786000, 0.9146444000
0.4205374000, 0.3625998000, -0.7259077000, -0.2368550000, -0.3104231000, 0.1050814000, 0.9146011000
0.4205312000, 0.3623900000, -0.7257718000, -0.1490144000, -0.0934550100, 0.0855903600, 0.9806810000
0.4205261000, 0.3622758000, -0.7256674000, -0.1786762000, -0.1435239000, 0.1339544000, 0.9641224000
0.4205216000, 0.3621817000, -0.7255750000, -0.2472248000, -0.3099450000, 0.1028612000, 0.9122683000
0.4204612000, 0.3617377000, -0.7254912000, -0.2472731000, -0.3098659000, 0.1028401000, 0.9122846000
0.4203663000, 0.3611559000, -0.7254598000, -0.2473689000, -0.3098077000, 0.1028159000, 0.9122810000
0.4202422000, 0.3605153000, -0.7254422000, -0.2474641000, -0.3097566000, 0.1027906000, 0.9122754000
0.4201780000, 0.3603127000, -0.7254286000, -0.1315369000, -0.0783948100, 0.0992378400, 0.9832112000
0.4201259000, 0.3601742000, -0.7254167000, -0.3034492000, -0.2221122000, 0.1104357000, 0.9199939000
0.4200794000, 0.3600544000, -0.7254059000, -0.2482712000, -0.2955655000, 0.1090259000, 0.9160326000
0.4200001000, 0.3596902000, -0.7254074000, -0.2483238000, -0.2955182000, 0.1090309000, 0.9160331000
0.4199337000, 0.3594219000, -0.7254571000, -0.2483260000, -0.2954827000, 0.1090639000, 0.9160399000
0.4198321000, 0.3591261000, -0.7255774000, -0.2483240000, -0.2954247000, 0.1090639000, 0.9160592000
0.4197712000, 0.3589840000, -0.7256324000, -0.2519819000, -0.1938907000, 0.1137135000, 0.9412655000
0.4197199000, 0.3588707000, -0.7256756000, -0.1085005000, -0.0718359600, 0.0868814000, 0.9876835000
0.4196739000, 0.3587700000, -0.7257139000, -0.2477241000, -0.2779702000, 0.1222827000, 0.9200066000
0.4195751000, 0.3583521000, -0.7257642000, -0.2477973000, -0.2779077000, 0.1222823000, 0.9200059000
0.4193949000, 0.3576119000, -0.7258321000, -0.2479118000, -0.2778116000, 0.1223050000, 0.9200010000
0.4191834000, 0.3566492000, -0.7258872000, -0.2480597000, -0.2777251000, 0.1223098000, 0.9199867000
0.4190855000, 0.3563978000, -0.7259299000, -0.1641275000, -0.1512766000, 0.1284492000, 0.9662703000
0.4190083000, 0.3562430000, -0.7259678000, -0.2502367000, -0.2710375000, 0.1227501000, 0.9213320000
0.4185895000, 0.3544604000, -0.7261375000, -0.2504905000, -0.2708639000, 0.1227115000, 0.9213192000
0.4182645000, 0.3535539000, -0.7262113000, -0.2505846000, -0.2707955000, 0.1226875000, 0.9213169000
0.4179150000, 0.3523625000, -0.7262660000, -0.2507668000, -0.2707086000, 0.1226617000, 0.9212964000
0.4177691000, 0.3520657000, -0.7262988000, -0.0948582100, -0.0898897600, 0.0697218100, 0.9889694000
0.4176578000, 0.3518881000, -0.7263264000, -0.3211137000, -0.2545911000, 0.0860302200, 0.9081124000
0.4175596000, 0.3517387000, -0.7263511000, -0.2560276000, -0.2594151000, 0.1138167000, 0.9242291000
0.4173143000, 0.3512675000, -0.7264271000, -0.2560728000, -0.2593493000, 0.1137828000, 0.9242392000
0.4169570000, 0.3506368000, -0.7265898000, -0.2561220000, -0.2592578000, 0.1137372000, 0.9242569000
0.4168151000, 0.3504286000, -0.7266623000, -0.1832461000, -0.1769060000, 0.1256439000, 0.9588215000
0.4167088000, 0.3502836000, -0.7267187000, -0.1340765000, -0.1339777000, 0.1088778000, 0.9758171000
0.4166152000, 0.3501577000, -0.7267687000, -0.2557069000, -0.2434413000, 0.1120062000, 0.9288729000
0.4163890000, 0.3499843000, -0.7270182000, -0.2556616000, -0.2433943000, 0.1119539000, 0.9289040000
0.4159172000, 0.3498727000, -0.7280386000, -0.2554894000, -0.2432570000, 0.1118980000, 0.9289941000
0.4157576000, 0.3497763000, -0.7282712000, -0.1712351000, -0.1640696000, 0.1156031000, 0.9645702000
