rx, ry, rz, qx, qy, qz, qw
0.0042974650, -0.0573563800, -1.142849000, -0.1153294000, -0.3473479000, -0.0786082700, -0.927291400
0.0042974650, -0.0573563800, -1.142849000, -0.1153294000, -0.3473479000, -0.0786082700, -0.927291400
0.0042974650, -0.0573563800, -1.142849000, -0.1153294000, -0.3473479000, -0.0786082700, -0.927291400
0.0042974650, -0.0573563800, -1.142849000, -0.1153294000, -0.3473479000, -0.0786082700, -0.927291400
0.0042974650, -0.0573563800, -1.142849000, -0.1153294000, -0.3473479000, -0.0786082700, -0.927291400
0.0042974650, -0.0573563800, -1.142849000, -0.1153294000, -0.3473479000, -0.0786082700, -0.927291400
0.0042974650, -0.0573563800, -1.142849000, -0.1153294000, -0.3473479000, -0.0786082700, -0.927291400
0.0042974650, -0.0573563800, -1.142849000, -0.1153294000, -0.3473479000, -0.0786082700, -0.927291400
0.0043017260, -0.0573579000, -1.142845000, -0.1151568000, -0.3473891000, -0.0785525400, -0.927302100
0.0043017260, -0.0573579000, -1.142845000, -0.1151568000, -0.3473891000, -0.0785525400, -0.927302100
0.0043017260, -0.0573579000, -1.142845000, -0.1151568000, -0.3473891000, -0.0785525400, -0.927302100
0.0043017260, -0.0573579000, -1.142845000, -0.1151568000, -0.3473891000, -0.0785525400, -0.927302100
0.0043017260, -0.0573579000, -1.142845000, -0.1151568000, -0.3473891000, -0.0785525400, -0.927302100
0.0043017260, -0.0573579000, -1.142845000, -0.1151568000, -0.3473891000, -0.0785525400, -0.927302100
0.0043061970, -0.0573629700, -1.142848000, -0.1151574000, -0.3473601000, -0.0785563400, -0.927312600
0.0043061970, -0.0573629700, -1.142848000, -0.1151574000, -0.3473601000, -0.0785563400, -0.927312600
0.0043061970, -0.0573629700, -1.142848000, -0.1151574000, -0.3473601000, -0.0785563400, -0.927312600
0.0043206810, -0.0573601100, -1.142849000, -0.1151976000, -0.3473546000, -0.0785711200, -0.927308400
0.0043206810, -0.0573601100, -1.142849000, -0.1151976000, -0.3473546000, -0.0785711200, -0.927308400
0.0043206810, -0.0573601100, -1.142849000, -0.1151976000, -0.3473546000, -0.0785711200, -0.927308400
0.0043206810, -0.0573601100, -1.142849000, -0.1151976000, -0.3473546000, -0.0785711200, -0.927308400
0.0043206810, -0.0573601100, -1.142849000, -0.1151976000, -0.3473546000, -0.0785711200, -0.927308400
0.0043206810, -0.0573601100, -1.142849000, -0.1151976000, -0.3473546000, -0.0785711200, -0.927308400
0.0043206810, -0.0573601100, -1.142849000, -0.1151976000, -0.3473546000, -0.0785711200, -0.927308400
0.0043206810, -0.0573601100, -1.142849000, -0.1151976000, -0.3473546000, -0.0785711200, -0.927308400
0.0043206810, -0.0573601100, -1.142849000, -0.1151976000, -0.3473546000, -0.0785711200, -0.927308400
0.0043380850, -0.0573579000, -1.142843000, -0.1154346000, -0.3474063000, -0.0785596600, -0.927260600
0.0043380850, -0.0573579000, -1.142843000, -0.1154346000, -0.3474063000, -0.0785596600, -0.927260600
0.0043380850, -0.0573579000, -1.142843000, -0.1154346000, -0.3474063000, -0.0785596600, -0.927260600
0.0043380850, -0.0573579000, -1.142843000, -0.1154346000, -0.3474063000, -0.0785596600, -0.927260600
0.0043380850, -0.0573579000, -1.142843000, -0.1154346000, -0.3474063000, -0.0785596600, -0.927260600
0.0043380850, -0.0573579000, -1.142843000, -0.1154346000, -0.3474063000, -0.0785596600, -0.927260600
0.0043483670, -0.0573649700, -1.142835000, -0.1152444000, -0.3473183000, -0.0785765800, -0.927315800
0.0043483670, -0.0573649700, -1.142835000, -0.1152444000, -0.3473183000, -0.0785765800, -0.927315800
0.0043483670, -0.0573649700, -1.142835000, -0.1152444000, -0.3473183000, -0.0785765800, -0.927315800
0.0043483670, -0.0573649700, -1.142835000, -0.1152444000, -0.3473183000, -0.0785765800, -0.927315800
0.0043483670, -0.0573649700, -1.142835000, -0.1152444000, -0.3473183000, -0.0785765800, -0.927315800
0.0043483670, -0.0573649700, -1.142835000, -0.1152444000, -0.3473183000, -0.0785765800, -0.927315800
0.0043483670, -0.0573649700, -1.142835000, -0.1152444000, -0.3473183000, -0.0785765800, -0.927315800
0.0043483670, -0.0573649700, -1.142835000, -0.1152444000, -0.3473183000, -0.0785765800, -0.927315800
0.0043483670, -0.0573649700, -1.142835000, -0.1152444000, -0.3473183000, -0.0785765800, -0.927315800
0.0043512580, -0.0573647600, -1.142838000, -0.1152311000, -0.3473801000, -0.0785373400, -0.927297600
0.0043512580, -0.0573647600, -1.142838000, -0.1152311000, -0.3473801000, -0.0785373400, -0.927297600
0.0043512580, -0.0573647600, -1.142838000, -0.1152311000, -0.3473801000, -0.0785373400, -0.927297600
0.0043508110, -0.0573658000, -1.142840000, -0.1153756000, -0.3473279000, -0.0786027600, -0.927293700
0.0043508110, -0.0573658000, -1.142840000, -0.1153756000, -0.3473279000, -0.0786027600, -0.927293700
0.0043508110, -0.0573658000, -1.142840000, -0.1153756000, -0.3473279000, -0.0786027600, -0.927293700
0.0043508110, -0.0573658000, -1.142840000, -0.1153756000, -0.3473279000, -0.0786027600, -0.927293700
0.0043508110, -0.0573658000, -1.142840000, -0.1153756000, -0.3473279000, -0.0786027600, -0.927293700
0.0043508110, -0.0573658000, -1.142840000, -0.1153756000, -0.3473279000, -0.0786027600, -0.927293700
0.0043508110, -0.0573658000, -1.142840000, -0.1153756000, -0.3473279000, -0.0786027600, -0.927293700
0.0043508110, -0.0573658000, -1.142840000, -0.1153756000, -0.3473279000, -0.0786027600, -0.927293700
0.0043508110, -0.0573658000, -1.142840000, -0.1153756000, -0.3473279000, -0.0786027600, -0.927293700
0.0043552510, -0.0573638600, -1.142823000, -0.1152108000, -0.3473509000, -0.0785320500, -0.927311500
0.0043552510, -0.0573638600, -1.142823000, -0.1152108000, -0.3473509000, -0.0785320500, -0.927311500
0.0043552510, -0.0573638600, -1.142823000, -0.1152108000, -0.3473509000, -0.0785320500, -0.927311500
0.0043552510, -0.0573638600, -1.142823000, -0.1152108000, -0.3473509000, -0.0785320500, -0.927311500
0.0043552510, -0.0573638600, -1.142823000, -0.1152108000, -0.3473509000, -0.0785320500, -0.927311500
0.0043552510, -0.0573638600, -1.142823000, -0.1152108000, -0.3473509000, -0.0785320500, -0.927311500
0.0043564140, -0.0573526300, -1.142824000, -0.1153904000, -0.3473198000, -0.0786120300, -0.927294000
0.0043564140, -0.0573526300, -1.142824000, -0.1153904000, -0.3473198000, -0.0786120300, -0.927294000
0.0043564140, -0.0573526300, -1.142824000, -0.1153904000, -0.3473198000, -0.0786120300, -0.927294000
0.0043564140, -0.0573526300, -1.142824000, -0.1153904000, -0.3473198000, -0.0786120300, -0.927294000
0.0043564140, -0.0573526300, -1.142824000, -0.1153904000, -0.3473198000, -0.0786120300, -0.927294000
0.0043564140, -0.0573526300, -1.142824000, -0.1153904000, -0.3473198000, -0.0786120300, -0.927294000
0.0043564140, -0.0573526300, -1.142824000, -0.1153904000, -0.3473198000, -0.0786120300, -0.927294000
0.0043564140, -0.0573526300, -1.142824000, -0.1153904000, -0.3473198000, -0.0786120300, -0.927294000
0.0043564140, -0.0573526300, -1.142824000, -0.1153904000, -0.3473198000, -0.0786120300, -0.927294000
0.0043559670, -0.0573632700, -1.142822000, -0.1153537000, -0.3473153000, -0.0786215400, -0.927299400
0.0043559670, -0.0573632700, -1.142822000, -0.1153537000, -0.3473153000, -0.0786215400, -0.927299400
0.0043559670, -0.0573632700, -1.142822000, -0.1153537000, -0.3473153000, -0.0786215400, -0.927299400
0.0043562350, -0.0573586500, -1.142813000, -0.1151653000, -0.3473336000, -0.0785746700, -0.927320000
0.0043562350, -0.0573586500, -1.142813000, -0.1151653000, -0.3473336000, -0.0785746700, -0.927320000
0.0043562350, -0.0573586500, -1.142813000, -0.1151653000, -0.3473336000, -0.0785746700, -0.927320000
0.0043562350, -0.0573586500, -1.142813000, -0.1151653000, -0.3473336000, -0.0785746700, -0.927320000
0.0043562350, -0.0573586500, -1.142813000, -0.1151653000, -0.3473336000, -0.0785746700, -0.927320000
0.0043562350, -0.0573586500, -1.142813000, -0.1151653000, -0.3473336000, -0.0785746700, -0.927320000
0.0043562350, -0.0573586500, -1.142813000, -0.1151653000, -0.3473336000, -0.0785746700, -0.927320000
0.0043562350, -0.0573586500, -1.142813000, -0.1151653000, -0.3473336000, -0.0785746700, -0.927320000
0.0043562350, -0.0573586500, -1.142813000, -0.1151653000, -0.3473336000, -0.0785746700, -0.927320000
0.0043593640, -0.0573621400, -1.142818000, -0.1152760000, -0.3473515000, -0.0785338000, -0.927303000
0.0043593640, -0.0573621400, -1.142818000, -0.1152760000, -0.3473515000, -0.0785338000, -0.927303000
0.0043593640, -0.0573621400, -1.142818000, -0.1152760000, -0.3473515000, -0.0785338000, -0.927303000
0.0043593640, -0.0573621400, -1.142818000, -0.1152760000, -0.3473515000, -0.0785338000, -0.927303000
0.0043593640, -0.0573621400, -1.142818000, -0.1152760000, -0.3473515000, -0.0785338000, -0.927303000
0.0043593640, -0.0573621400, -1.142818000, -0.1152760000, -0.3473515000, -0.0785338000, -0.927303000
0.0043610930, -0.0573613600, -1.142815000, -0.1152850000, -0.3473462000, -0.0786312800, -0.927295600
0.0043610930, -0.0573613600, -1.142815000, -0.1152850000, -0.3473462000, -0.0786312800, -0.927295600
0.0043610930, -0.0573613600, -1.142815000, -0.1152850000, -0.3473462000, -0.0786312800, -0.927295600
0.0043610930, -0.0573613600, -1.142815000, -0.1152850000, -0.3473462000, -0.0786312800, -0.927295600
0.0043610930, -0.0573613600, -1.142815000, -0.1152850000, -0.3473462000, -0.0786312800, -0.927295600
0.0043610930, -0.0573613600, -1.142815000, -0.1152850000, -0.3473462000, -0.0786312800, -0.927295600
0.0043610930, -0.0573613600, -1.142815000, -0.1152850000, -0.3473462000, -0.0786312800, -0.927295600
0.0043610930, -0.0573613600, -1.142815000, -0.1152850000, -0.3473462000, -0.0786312800, -0.927295600
0.0043610930, -0.0573613600, -1.142815000, -0.1152850000, -0.3473462000, -0.0786312800, -0.927295600
0.0043661590, -0.0573580800, -1.142810000, -0.1153901000, -0.3473411000, -0.0785648300, -0.927290100
0.0043661590, -0.0573580800, -1.142810000, -0.1153901000, -0.3473411000, -0.0785648300, -0.927290100
0.0043661590, -0.0573580800, -1.142810000, -0.1153901000, -0.3473411000, -0.0785648300, -0.927290100
0.0043684840, -0.0573660100, -1.142806000, -0.1154391000, -0.3473742000, -0.0785467700, -0.927273200
0.0043684840, -0.0573660100, -1.142806000, -0.1154391000, -0.3473742000, -0.0785467700, -0.927273200
0.0043684840, -0.0573660100, -1.142806000, -0.1154391000, -0.3473742000, -0.0785467700, -0.927273200
0.0043684840, -0.0573660100, -1.142806000, -0.1154391000, -0.3473742000, -0.0785467700, -0.927273200
0.0043684840, -0.0573660100, -1.142806000, -0.1154391000, -0.3473742000, -0.0785467700, -0.927273200
0.0043684840, -0.0573660100, -1.142806000, -0.1154391000, -0.3473742000, -0.0785467700, -0.927273200
0.0043684840, -0.0573660100, -1.142806000, -0.1154391000, -0.3473742000, -0.0785467700, -0.927273200
0.0043684840, -0.0573660100, -1.142806000, -0.1154391000, -0.3473742000, -0.0785467700, -0.927273200
0.0043684840, -0.0573660100, -1.142806000, -0.1154391000, -0.3473742000, -0.0785467700, -0.927273200
0.0043734010, -0.0573677100, -1.142808000, -0.1152999000, -0.3473446000, -0.0784839500, -0.927306900
0.0043734010, -0.0573677100, -1.142808000, -0.1152999000, -0.3473446000, -0.0784839500, -0.927306900
0.0043734010, -0.0573677100, -1.142808000, -0.1152999000, -0.3473446000, -0.0784839500, -0.927306900
0.0043734010, -0.0573677100, -1.142808000, -0.1152999000, -0.3473446000, -0.0784839500, -0.927306900
0.0043734010, -0.0573677100, -1.142808000, -0.1152999000, -0.3473446000, -0.0784839500, -0.927306900
0.0043734010, -0.0573677100, -1.142808000, -0.1152999000, -0.3473446000, -0.0784839500, -0.927306900
0.0043737290, -0.0573674400, -1.142807000, -0.1152627000, -0.3473788000, -0.0785207700, -0.927295500
0.0043737290, -0.0573674400, -1.142807000, -0.1152627000, -0.3473788000, -0.0785207700, -0.927295500
0.0043737290, -0.0573674400, -1.142807000, -0.1152627000, -0.3473788000, -0.0785207700, -0.927295500
0.0043737290, -0.0573674400, -1.142807000, -0.1152627000, -0.3473788000, -0.0785207700, -0.927295500
0.0043737290, -0.0573674400, -1.142807000, -0.1152627000, -0.3473788000, -0.0785207700, -0.927295500
0.0043737290, -0.0573674400, -1.142807000, -0.1152627000, -0.3473788000, -0.0785207700, -0.927295500
0.0043737290, -0.0573674400, -1.142807000, -0.1152627000, -0.3473788000, -0.0785207700, -0.927295500
0.0043737290, -0.0573674400, -1.142807000, -0.1152627000, -0.3473788000, -0.0785207700, -0.927295500
0.0043737290, -0.0573674400, -1.142807000, -0.1152627000, -0.3473788000, -0.0785207700, -0.927295500
0.0043669930, -0.0573640400, -1.142799000, -0.1153812000, -0.3473891000, -0.0785491700, -0.927274500
0.0043669930, -0.0573640400, -1.142799000, -0.1153812000, -0.3473891000, -0.0785491700, -0.927274500
0.0043669930, -0.0573640400, -1.142799000, -0.1153812000, -0.3473891000, -0.0785491700, -0.927274500
0.0043702120, -0.0573483100, -1.142797000, -0.1153390000, -0.3474313000, -0.0784859500, -0.927269300
0.0043702120, -0.0573483100, -1.142797000, -0.1153390000, -0.3474313000, -0.0784859500, -0.927269300
0.0043702120, -0.0573483100, -1.142797000, -0.1153390000, -0.3474313000, -0.0784859500, -0.927269300
0.0043702120, -0.0573483100, -1.142797000, -0.1153390000, -0.3474313000, -0.0784859500, -0.927269300
0.0043702120, -0.0573483100, -1.142797000, -0.1153390000, -0.3474313000, -0.0784859500, -0.927269300
0.0043702120, -0.0573483100, -1.142797000, -0.1153390000, -0.3474313000, -0.0784859500, -0.927269300
0.0043680370, -0.0573535800, -1.142805000, -0.1152433000, -0.3474002000, -0.0785226300, -0.927289700
0.0043680370, -0.0573535800, -1.142805000, -0.1152433000, -0.3474002000, -0.0785226300, -0.927289700
0.0043680370, -0.0573535800, -1.142805000, -0.1152433000, -0.3474002000, -0.0785226300, -0.927289700
0.0043680370, -0.0573535800, -1.142805000, -0.1152433000, -0.3474002000, -0.0785226300, -0.927289700
0.0043680370, -0.0573535800, -1.142805000, -0.1152433000, -0.3474002000, -0.0785226300, -0.927289700
0.0043680370, -0.0573535800, -1.142805000, -0.1152433000, -0.3474002000, -0.0785226300, -0.927289700
0.0043680370, -0.0573535800, -1.142805000, -0.1152433000, -0.3474002000, -0.0785226300, -0.927289700
0.0043680370, -0.0573535800, -1.142805000, -0.1152433000, -0.3474002000, -0.0785226300, -0.927289700
0.0043680370, -0.0573535800, -1.142805000, -0.1152433000, -0.3474002000, -0.0785226300, -0.927289700
0.0043612120, -0.0573462200, -1.142803000, -0.1153639000, -0.3472998000, -0.0785641400, -0.927308900
0.0043612120, -0.0573462200, -1.142803000, -0.1153639000, -0.3472998000, -0.0785641400, -0.927308900
0.0043612120, -0.0573462200, -1.142803000, -0.1153639000, -0.3472998000, -0.0785641400, -0.927308900
0.0043612120, -0.0573462200, -1.142803000, -0.1153639000, -0.3472998000, -0.0785641400, -0.927308900
0.0043612120, -0.0573462200, -1.142803000, -0.1153639000, -0.3472998000, -0.0785641400, -0.927308900
0.0043612120, -0.0573462200, -1.142803000, -0.1153639000, -0.3472998000, -0.0785641400, -0.927308900
0.0043703910, -0.0573496800, -1.142794000, -0.1153109000, -0.3473605000, -0.0785444500, -0.927294400
0.0043703910, -0.0573496800, -1.142794000, -0.1153109000, -0.3473605000, -0.0785444500, -0.927294400
0.0043703910, -0.0573496800, -1.142794000, -0.1153109000, -0.3473605000, -0.0785444500, -0.927294400
0.0043703910, -0.0573496800, -1.142794000, -0.1153109000, -0.3473605000, -0.0785444500, -0.927294400
0.0043703910, -0.0573496800, -1.142794000, -0.1153109000, -0.3473605000, -0.0785444500, -0.927294400
0.0043703910, -0.0573496800, -1.142794000, -0.1153109000, -0.3473605000, -0.0785444500, -0.927294400
0.0043603480, -0.0573382000, -1.142794000, -0.1152287000, -0.3472902000, -0.0785458200, -0.927330800
0.0043603480, -0.0573382000, -1.142794000, -0.1152287000, -0.3472902000, -0.0785458200, -0.927330800
0.0043603480, -0.0573382000, -1.142794000, -0.1152287000, -0.3472902000, -0.0785458200, -0.927330800
0.0043603480, -0.0573382000, -1.142794000, -0.1152287000, -0.3472902000, -0.0785458200, -0.927330800
0.0043603480, -0.0573382000, -1.142794000, -0.1152287000, -0.3472902000, -0.0785458200, -0.927330800
0.0043603480, -0.0573382000, -1.142794000, -0.1152287000, -0.3472902000, -0.0785458200, -0.927330800
0.0043563840, -0.0573537900, -1.142811000, -0.1152702000, -0.3473243000, -0.0785588600, -0.927311800
0.0043563840, -0.0573537900, -1.142811000, -0.1152702000, -0.3473243000, -0.0785588600, -0.927311800
0.0043563840, -0.0573537900, -1.142811000, -0.1152702000, -0.3473243000, -0.0785588600, -0.927311800
0.0043563840, -0.0573537900, -1.142811000, -0.1152702000, -0.3473243000, -0.0785588600, -0.927311800
0.0043563840, -0.0573537900, -1.142811000, -0.1152702000, -0.3473243000, -0.0785588600, -0.927311800
0.0043563840, -0.0573537900, -1.142811000, -0.1152702000, -0.3473243000, -0.0785588600, -0.927311800
0.0043563840, -0.0573537900, -1.142811000, -0.1152702000, -0.3473243000, -0.0785588600, -0.927311800
0.0043563840, -0.0573537900, -1.142811000, -0.1152702000, -0.3473243000, -0.0785588600, -0.927311800
0.0043563840, -0.0573537900, -1.142811000, -0.1152702000, -0.3473243000, -0.0785588600, -0.927311800
0.0043590060, -0.0573536700, -1.142801000, -0.1152537000, -0.3473397000, -0.0785682000, -0.927307200
0.0043590060, -0.0573536700, -1.142801000, -0.1152537000, -0.3473397000, -0.0785682000, -0.927307200
0.0043590060, -0.0573536700, -1.142801000, -0.1152537000, -0.3473397000, -0.0785682000, -0.927307200
0.0043590060, -0.0573536700, -1.142801000, -0.1152537000, -0.3473397000, -0.0785682000, -0.927307200
0.0043590060, -0.0573536700, -1.142801000, -0.1152537000, -0.3473397000, -0.0785682000, -0.927307200
0.0043590060, -0.0573536700, -1.142801000, -0.1152537000, -0.3473397000, -0.0785682000, -0.927307200
0.0043684840, -0.0573457400, -1.142799000, -0.1152707000, -0.3473301000, -0.0785233500, -0.927312600
0.0043684840, -0.0573457400, -1.142799000, -0.1152707000, -0.3473301000, -0.0785233500, -0.927312600
0.0043684840, -0.0573457400, -1.142799000, -0.1152707000, -0.3473301000, -0.0785233500, -0.927312600
0.0043684840, -0.0573457400, -1.142799000, -0.1152707000, -0.3473301000, -0.0785233500, -0.927312600
0.0043684840, -0.0573457400, -1.142799000, -0.1152707000, -0.3473301000, -0.0785233500, -0.927312600
0.0043684840, -0.0573457400, -1.142799000, -0.1152707000, -0.3473301000, -0.0785233500, -0.927312600
0.0043751590, -0.0573540900, -1.142797000, -0.1153301000, -0.3473783000, -0.0785481100, -0.927285000
0.0043751590, -0.0573540900, -1.142797000, -0.1153301000, -0.3473783000, -0.0785481100, -0.927285000
0.0043751590, -0.0573540900, -1.142797000, -0.1153301000, -0.3473783000, -0.0785481100, -0.927285000
0.0043751590, -0.0573540900, -1.142797000, -0.1153301000, -0.3473783000, -0.0785481100, -0.927285000
0.0043751590, -0.0573540900, -1.142797000, -0.1153301000, -0.3473783000, -0.0785481100, -0.927285000
0.0043751590, -0.0573540900, -1.142797000, -0.1153301000, -0.3473783000, -0.0785481100, -0.927285000
0.0043866030, -0.0573537300, -1.142790000, -0.1153359000, -0.3474295000, -0.0784922800, -0.927269800
0.0043866030, -0.0573537300, -1.142790000, -0.1153359000, -0.3474295000, -0.0784922800, -0.927269800
0.0043866030, -0.0573537300, -1.142790000, -0.1153359000, -0.3474295000, -0.0784922800, -0.927269800
0.0043866030, -0.0573537300, -1.142790000, -0.1153359000, -0.3474295000, -0.0784922800, -0.927269800
0.0043866030, -0.0573537300, -1.142790000, -0.1153359000, -0.3474295000, -0.0784922800, -0.927269800
0.0043866030, -0.0573537300, -1.142790000, -0.1153359000, -0.3474295000, -0.0784922800, -0.927269800
0.0043866030, -0.0573537300, -1.142790000, -0.1153359000, -0.3474295000, -0.0784922800, -0.927269800
0.0043866030, -0.0573537300, -1.142790000, -0.1153359000, -0.3474295000, -0.0784922800, -0.927269800
0.0043866030, -0.0573537300, -1.142790000, -0.1153359000, -0.3474295000, -0.0784922800, -0.927269800
0.0043779900, -0.0573574600, -1.142799000, -0.1153072000, -0.3474208000, -0.0785993600, -0.927267600
0.0043779900, -0.0573574600, -1.142799000, -0.1153072000, -0.3474208000, -0.0785993600, -0.927267600
0.0043779900, -0.0573574600, -1.142799000, -0.1153072000, -0.3474208000, -0.0785993600, -0.927267600
0.0043779900, -0.0573574600, -1.142799000, -0.1153072000, -0.3474208000, -0.0785993600, -0.927267600
0.0043779900, -0.0573574600, -1.142799000, -0.1153072000, -0.3474208000, -0.0785993600, -0.927267600
0.0043779900, -0.0573574600, -1.142799000, -0.1153072000, -0.3474208000, -0.0785993600, -0.927267600
0.0043997160, -0.0573526600, -1.142787000, -0.1154461000, -0.3473878000, -0.0785690800, -0.927265300
0.0043997160, -0.0573526600, -1.142787000, -0.1154461000, -0.3473878000, -0.0785690800, -0.927265300
0.0043997160, -0.0573526600, -1.142787000, -0.1154461000, -0.3473878000, -0.0785690800, -0.927265300
0.0043997160, -0.0573526600, -1.142787000, -0.1154461000, -0.3473878000, -0.0785690800, -0.927265300
0.0043997160, -0.0573526600, -1.142787000, -0.1154461000, -0.3473878000, -0.0785690800, -0.927265300
0.0043997160, -0.0573526600, -1.142787000, -0.1154461000, -0.3473878000, -0.0785690800, -0.927265300
0.0043997160, -0.0573526600, -1.142787000, -0.1154461000, -0.3473878000, -0.0785690800, -0.927265300
0.0043997160, -0.0573526600, -1.142787000, -0.1154461000, -0.3473878000, -0.0785690800, -0.927265300
0.0043997160, -0.0573526600, -1.142787000, -0.1154461000, -0.3473878000, -0.0785690800, -0.927265300
0.0043947990, -0.0573585300, -1.142798000, -0.1153222000, -0.3473857000, -0.0785245400, -0.927285200
0.0043947990, -0.0573585300, -1.142798000, -0.1153222000, -0.3473857000, -0.0785245400, -0.927285200
0.0043947990, -0.0573585300, -1.142798000, -0.1153222000, -0.3473857000, -0.0785245400, -0.927285200
0.0043941730, -0.0573682200, -1.142782000, -0.1155197000, -0.3473945000, -0.0785095100, -0.927258600
0.0043941730, -0.0573682200, -1.142782000, -0.1155197000, -0.3473945000, -0.0785095100, -0.927258600
0.0043941730, -0.0573682200, -1.142782000, -0.1155197000, -0.3473945000, -0.0785095100, -0.927258600
0.0043941730, -0.0573682200, -1.142782000, -0.1155197000, -0.3473945000, -0.0785095100, -0.927258600
0.0043941730, -0.0573682200, -1.142782000, -0.1155197000, -0.3473945000, -0.0785095100, -0.927258600
0.0043941730, -0.0573682200, -1.142782000, -0.1155197000, -0.3473945000, -0.0785095100, -0.927258600
0.0043940840, -0.0573819500, -1.142783000, -0.1155940000, -0.3473262000, -0.0786424700, -0.927263700
0.0043940840, -0.0573819500, -1.142783000, -0.1155940000, -0.3473262000, -0.0786424700, -0.927263700
0.0043940840, -0.0573819500, -1.142783000, -0.1155940000, -0.3473262000, -0.0786424700, -0.927263700
0.0043940840, -0.0573819500, -1.142783000, -0.1155940000, -0.3473262000, -0.0786424700, -0.927263700
0.0043940840, -0.0573819500, -1.142783000, -0.1155940000, -0.3473262000, -0.0786424700, -0.927263700
0.0043940840, -0.0573819500, -1.142783000, -0.1155940000, -0.3473262000, -0.0786424700, -0.927263700
0.0043940840, -0.0573819500, -1.142783000, -0.1155940000, -0.3473262000, -0.0786424700, -0.927263700
0.0043940840, -0.0573819500, -1.142783000, -0.1155940000, -0.3473262000, -0.0786424700, -0.927263700
0.0043940840, -0.0573819500, -1.142783000, -0.1155940000, -0.3473262000, -0.0786424700, -0.927263700
0.0044032330, -0.0573924100, -1.142793000, -0.1154746000, -0.3473568000, -0.0785825300, -0.927272200
0.0044032330, -0.0573924100, -1.142793000, -0.1154746000, -0.3473568000, -0.0785825300, -0.927272200
0.0044032330, -0.0573924100, -1.142793000, -0.1154746000, -0.3473568000, -0.0785825300, -0.927272200
0.0044032330, -0.0573924100, -1.142793000, -0.1154746000, -0.3473568000, -0.0785825300, -0.927272200
0.0044032330, -0.0573924100, -1.142793000, -0.1154746000, -0.3473568000, -0.0785825300, -0.927272200
0.0044032330, -0.0573924100, -1.142793000, -0.1154746000, -0.3473568000, -0.0785825300, -0.927272200
0.0044032330, -0.0573924100, -1.142793000, -0.1154746000, -0.3473568000, -0.0785825300, -0.927272200
0.0044032330, -0.0573924100, -1.142793000, -0.1154746000, -0.3473568000, -0.0785825300, -0.927272200
0.0044032330, -0.0573924100, -1.142793000, -0.1154746000, -0.3473568000, -0.0785825300, -0.927272200
0.0044018620, -0.0573991500, -1.142802000, -0.1156479000, -0.3473018000, -0.0786977700, -0.927261400
0.0044018620, -0.0573991500, -1.142802000, -0.1156479000, -0.3473018000, -0.0786977700, -0.927261400
0.0044018620, -0.0573991500, -1.142802000, -0.1156479000, -0.3473018000, -0.0786977700, -0.927261400
0.0044165850, -0.0573893200, -1.142787000, -0.1154980000, -0.3473810000, -0.0785245100, -0.927265100
0.0044165850, -0.0573893200, -1.142787000, -0.1154980000, -0.3473810000, -0.0785245100, -0.927265100
0.0044165850, -0.0573893200, -1.142787000, -0.1154980000, -0.3473810000, -0.0785245100, -0.927265100
0.0044165850, -0.0573893200, -1.142787000, -0.1154980000, -0.3473810000, -0.0785245100, -0.927265100
0.0044165850, -0.0573893200, -1.142787000, -0.1154980000, -0.3473810000, -0.0785245100, -0.927265100
0.0044165850, -0.0573893200, -1.142787000, -0.1154980000, -0.3473810000, -0.0785245100, -0.927265100
0.0044338700, -0.0574018300, -1.142797000, -0.1155945000, -0.3473197000, -0.0786602600, -0.927264500
0.0044338700, -0.0574018300, -1.142797000, -0.1155945000, -0.3473197000, -0.0786602600, -0.927264500
0.0044338700, -0.0574018300, -1.142797000, -0.1155945000, -0.3473197000, -0.0786602600, -0.927264500
0.0044338700, -0.0574018300, -1.142797000, -0.1155945000, -0.3473197000, -0.0786602600, -0.927264500
0.0044338700, -0.0574018300, -1.142797000, -0.1155945000, -0.3473197000, -0.0786602600, -0.927264500
0.0044338700, -0.0574018300, -1.142797000, -0.1155945000, -0.3473197000, -0.0786602600, -0.927264500
0.0044338700, -0.0574018300, -1.142797000, -0.1155945000, -0.3473197000, -0.0786602600, -0.927264500
0.0044338700, -0.0574018300, -1.142797000, -0.1155945000, -0.3473197000, -0.0786602600, -0.927264500
0.0044338700, -0.0574018300, -1.142797000, -0.1155945000, -0.3473197000, -0.0786602600, -0.927264500
0.0044413500, -0.0573955400, -1.142780000, -0.1155903000, -0.3474573000, -0.0785429800, -0.927223500
0.0044413500, -0.0573955400, -1.142780000, -0.1155903000, -0.3474573000, -0.0785429800, -0.927223500
0.0044413500, -0.0573955400, -1.142780000, -0.1155903000, -0.3474573000, -0.0785429800, -0.927223500
0.0044413500, -0.0573955400, -1.142780000, -0.1155903000, -0.3474573000, -0.0785429800, -0.927223500
0.0044413500, -0.0573955400, -1.142780000, -0.1155903000, -0.3474573000, -0.0785429800, -0.927223500
0.0044413500, -0.0573955400, -1.142780000, -0.1155903000, -0.3474573000, -0.0785429800, -0.927223500
0.0044600360, -0.0574007000, -1.142775000, -0.1158405000, -0.3473923000, -0.0785945700, -0.927212200
0.0044600360, -0.0574007000, -1.142775000, -0.1158405000, -0.3473923000, -0.0785945700, -0.927212200
0.0044600360, -0.0574007000, -1.142775000, -0.1158405000, -0.3473923000, -0.0785945700, -0.927212200
