X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
-778.17384	63.65738	158.33710	-2.10569	16.00940	42.58801	0.11863	0.70768	0.66880	-0.22778	-0.65048	0.74260	0.15946	0.27580	0.03532	0.96057	
-778.00949	63.68269	158.40380	-1.98458	16.08845	42.45050	0.18746	0.70896	0.66747	-0.22773	-0.64852	0.74390	0.16138	0.27712	0.03327	0.96026	
-778.02052	63.66195	158.41803	-2.01376	16.04836	42.46419	0.13718	0.70895	0.66755	-0.22753	-0.64882	0.74380	0.16060	0.27645	0.03377	0.96044	
-778.01081	63.63030	158.41737	-1.97525	16.06328	42.48827	0.14917	0.70862	0.66801	-0.22720	-0.64907	0.74342	0.16137	0.27670	0.03312	0.96039	
-777.99780	63.68786	158.43857	-1.98429	16.09017	42.48479	0.19081	0.70857	0.66791	-0.22765	-0.64894	0.74350	0.16154	0.27715	0.03327	0.96025	
-778.00593	63.69393	158.47015	-2.00679	16.17257	42.44925	0.16489	0.70868	0.66733	-0.22903	-0.64823	0.74401	0.16204	0.27853	0.03363	0.95984	
-778.01107	63.63108	158.42111	-1.99929	16.11443	42.48517	0.14446	0.70848	0.66785	-0.22812	-0.64886	0.74354	0.16162	0.27756	0.03352	0.96012	
-777.99292	63.66660	158.41851	-1.97850	16.05286	42.45785	0.17682	0.70901	0.66760	-0.22720	-0.64873	0.74378	0.16108	0.27652	0.03318	0.96043	
-777.99693	63.65668	158.37169	-1.99122	15.98118	42.47790	0.15008	0.70903	0.66784	-0.22640	-0.64921	0.74355	0.16019	0.27532	0.03340	0.96077	
-777.99210	63.66969	158.43551	-1.99492	16.15038	42.47252	0.19486	0.70849	0.66769	-0.22855	-0.64859	0.74369	0.16203	0.27816	0.03344	0.95995	
-778.02197	63.65543	158.43584	-1.98916	16.08937	42.48589	0.15846	0.70856	0.66791	-0.22769	-0.64895	0.74350	0.16147	0.27714	0.03335	0.96025	
-778.01547	63.64974	158.39825	-1.97943	16.03189	42.50531	0.16974	0.70854	0.66822	-0.22681	-0.64938	0.74322	0.16102	0.27617	0.03320	0.96053	
-778.00105	63.69603	158.43455	-1.98243	16.06403	42.47458	0.18825	0.70878	0.66780	-0.22733	-0.64890	0.74360	0.16123	0.27671	0.03324	0.96038	
-778.02063	63.69729	158.48456	-2.02595	16.20192	42.44473	0.15577	0.70862	0.66718	-0.22963	-0.64808	0.74412	0.16210	0.27902	0.03395	0.95968	
-778.00325	63.66713	158.40490	-1.99444	16.00760	42.46253	0.13974	0.70911	0.66762	-0.22681	-0.64893	0.74375	0.16038	0.27576	0.03345	0.96064	
-777.99873	63.66061	158.42741	-1.98747	16.05261	42.46136	0.16747	0.70897	0.66761	-0.22729	-0.64877	0.74376	0.16098	0.27652	0.03333	0.96043	
-778.00130	63.69006	158.38674	-1.99066	15.99414	42.47732	0.15242	0.70899	0.66783	-0.22656	-0.64916	0.74356	0.16034	0.27554	0.03339	0.96071	
-777.99887	63.68374	158.43431	-1.98851	16.08479	42.47298	0.18464	0.70872	0.66774	-0.22767	-0.64881	0.74364	0.16138	0.27706	0.03334	0.96027	
-778.00687	63.63944	158.41733	-1.97811	16.01468	42.49759	0.15515	0.70869	0.66814	-0.22661	-0.64934	0.74330	0.16081	0.27588	0.03318	0.96062	
-777.99094	63.67018	158.44826	-2.04215	16.09271	42.44175	0.12925	0.70905	0.66712	-0.22848	-0.64840	0.74416	0.16064	0.27719	0.03424	0.96020	
-778.01627	63.64318	158.42828	-2.00241	16.03052	42.48922	0.14337	0.70873	0.66792	-0.22711	-0.64919	0.74347	0.16065	0.27615	0.03358	0.96053	
-778.01899	63.67150	158.41434	-2.01407	16.01246	42.47064	0.13840	0.70900	0.66764	-0.22708	-0.64902	0.74371	0.16022	0.27585	0.03378	0.96061	
-778.01527	63.69196	158.43556	-2.02879	16.07191	42.44653	0.14014	0.70907	0.66725	-0.22805	-0.64852	0.74406	0.16060	0.27684	0.03402	0.96031	
-777.99237	63.66943	158.36951	-1.99111	16.02108	42.45930	0.16842	0.70910	0.66758	-0.22695	-0.64885	0.74378	0.16057	0.27599	0.03339	0.96058	
-777.99151	63.69594	158.41519	-1.98952	16.08410	42.45774	0.18397	0.70890	0.66754	-0.22771	-0.64862	0.74382	0.16129	0.27705	0.03336	0.96028	
-778.00273	63.68015	158.40238	-1.98243	15.99378	42.45358	0.16541	0.70926	0.66756	-0.22652	-0.64886	0.74382	0.16035	0.27553	0.03325	0.96072	
-777.99617	63.66461	158.41984	-2.00454	16.04230	42.47659	0.14625	0.70883	0.66775	-0.22732	-0.64899	0.74363	0.16070	0.27635	0.03362	0.96047	
-778.03057	63.63602	158.44888	-1.98020	16.06505	42.48893	0.17549	0.70861	0.66799	-0.22728	-0.64907	0.74343	0.16132	0.27673	0.03320	0.96037	
-778.03536	63.62214	158.45141	-2.02520	16.11864	42.48954	0.13900	0.70841	0.66780	-0.22846	-0.64890	0.74357	0.16135	0.27763	0.03395	0.96009	
-777.99710	63.67175	158.38276	-1.98583	16.00532	42.47022	0.16365	0.70904	0.66775	-0.22666	-0.64903	0.74364	0.16050	0.27573	0.03331	0.96066	
-778.02207	63.63047	158.40556	-1.98479	16.04018	42.49037	0.15673	0.70868	0.66800	-0.22702	-0.64917	0.74341	0.16099	0.27631	0.03329	0.96049	
-777.99998	63.69187	158.44345	-1.98036	16.13752	42.46177	0.18925	0.70866	0.66761	-0.22825	-0.64850	0.74377	0.16203	0.27794	0.03320	0.96002	
-778.01248	63.67542	158.44542	-1.98537	16.10484	42.45596	0.17708	0.70884	0.66753	-0.22792	-0.64853	0.74384	0.16158	0.27740	0.03328	0.96018	
-778.02030	63.67200	158.41478	-1.99623	16.09994	42.46490	0.16160	0.70876	0.66760	-0.22797	-0.64866	0.74377	0.16141	0.27731	0.03347	0.96020	
-778.00961	63.66467	158.38716	-1.99327	16.03138	42.46395	0.15273	0.70901	0.66763	-0.22709	-0.64887	0.74374	0.16067	0.27616	0.03343	0.96053	
-777.97977	63.64865	158.38806	-1.98814	16.04806	42.47617	0.17995	0.70882	0.66780	-0.22720	-0.64897	0.74359	0.16098	0.27644	0.03334	0.96045	
-777.99220	63.67081	158.41344	-1.98485	16.05907	42.46524	0.18484	0.70890	0.66767	-0.22733	-0.64880	0.74371	0.16110	0.27663	0.03328	0.96040	
-778.00676	63.64469	158.43844	-2.00066	16.13464	42.48374	0.19442	0.70842	0.66781	-0.22839	-0.64878	0.74357	0.16183	0.27790	0.03354	0.96003	
-778.00506	63.66163	158.42890	-1.98733	16.09180	42.45845	0.17901	0.70886	0.66756	-0.22778	-0.64861	0.74381	0.16141	0.27718	0.03332	0.96024	
-777.97421	63.66583	158.38244	-1.97013	16.01660	42.48066	0.18117	0.70888	0.66795	-0.22659	-0.64913	0.74348	0.16087	0.27592	0.03304	0.96061	
-778.01081	63.68782	158.42171	-2.03076	16.09429	42.44539	0.13408	0.70900	0.66721	-0.22835	-0.64844	0.74409	0.16082	0.27722	0.03405	0.96020	
-778.00731	63.63795	158.36320	-2.00232	16.01998	42.47060	0.13331	0.70898	0.66769	-0.22703	-0.64899	0.74368	0.16045	0.27597	0.03358	0.96058	
-778.01118	63.68323	158.41300	-2.01414	16.10509	42.44780	0.15374	0.70893	0.66731	-0.22829	-0.64843	0.74402	0.16117	0.27740	0.03377	0.96016	
-778.03978	63.62340	158.45227	-2.00019	16.06858	42.47104	0.14581	0.70880	0.66768	-0.22761	-0.64884	0.74369	0.16103	0.27679	0.03354	0.96035	
-777.99621	63.65960	158.37275	-2.00004	15.96922	42.47161	0.14477	0.70915	0.66773	-0.22637	-0.64917	0.74365	0.15991	0.27512	0.03355	0.96082	
-778.02032	63.66310	158.40677	-2.00326	16.00396	42.46962	0.13785	0.70905	0.66768	-0.22685	-0.64903	0.74369	0.16026	0.27570	0.03360	0.96066	
-778.00404	63.65201	158.40860	-2.00413	16.01881	42.45846	0.15133	0.70912	0.66752	-0.22707	-0.64884	0.74383	0.16037	0.27595	0.03361	0.96058	
-778.03273	63.68531	158.46039	-2.00865	16.18041	42.44465	0.16150	0.70870	0.66726	-0.22916	-0.64815	0.74407	0.16208	0.27866	0.03366	0.95980	
-777.99892	63.62074	158.36157	-1.99985	16.02278	42.49418	0.17900	0.70870	0.66800	-0.22697	-0.64927	0.74340	0.16061	0.27602	0.03354	0.96057	
-778.00446	63.64983	158.40569	-2.01335	16.10262	42.45728	0.16466	0.70884	0.66743	-0.22822	-0.64856	0.74390	0.16119	0.27736	0.03375	0.96017	
-778.01438	63.65234	158.34287	-1.99108	15.99763	42.46974	0.15895	0.70907	0.66773	-0.22663	-0.64905	0.74365	0.16034	0.27560	0.03340	0.96069	
-778.00144	63.66867	158.39341	-1.98545	16.06502	42.47548	0.19074	0.70876	0.66780	-0.22738	-0.64890	0.74360	0.16120	0.27673	0.03329	0.96037	
-778.01139	63.62941	158.41977	-1.96842	16.02942	42.48383	0.16035	0.70880	0.66799	-0.22672	-0.64912	0.74344	0.16105	0.27613	0.03301	0.96055	
-778.00668	63.67656	158.42797	-1.98366	16.03993	42.46869	0.16321	0.70893	0.66773	-0.22707	-0.64890	0.74366	0.16091	0.27631	0.03327	0.96049	
-778.02351	63.69022	158.46149	-1.99943	16.16161	42.45952	0.18031	0.70860	0.66749	-0.22878	-0.64839	0.74386	0.16205	0.27835	0.03351	0.95990	
-778.00224	63.67964	158.42615	-2.00758	16.10998	42.46603	0.17708	0.70871	0.66757	-0.22822	-0.64864	0.74379	0.16139	0.27748	0.03366	0.96014	
-778.02375	63.58481	158.41918	-1.99628	16.04783	42.48960	0.15269	0.70866	0.66795	-0.22725	-0.64913	0.74346	0.16092	0.27644	0.03348	0.96045	
-778.00180	63.61902	158.40096	-1.98845	16.07980	42.47425	0.17515	0.70872	0.66776	-0.22760	-0.64884	0.74363	0.16133	0.27698	0.03334	0.96030	
-777.98648	63.67117	158.37689	-2.01056	16.03010	42.45774	0.15348	0.70909	0.66748	-0.22729	-0.64880	0.74386	0.16041	0.27614	0.03372	0.96053	
-778.03278	63.64073	158.42069	-2.00699	16.08895	42.47776	0.13281	0.70865	0.66773	-0.22792	-0.64885	0.74364	0.16120	0.27713	0.03365	0.96024	
-777.98803	63.64584	158.40023	-1.99749	16.03434	42.49377	0.17503	0.70867	0.66800	-0.22709	-0.64923	0.74341	0.16077	0.27621	0.03350	0.96051	
-777.99649	63.70084	158.45202	-1.99518	16.08714	42.45833	0.16588	0.70888	0.66753	-0.22781	-0.64862	0.74383	0.16126	0.27710	0.03345	0.96026	
-778.02959	63.67439	158.44762	-2.02634	16.04762	42.46832	0.13275	0.70891	0.66755	-0.22766	-0.64887	0.74379	0.16045	0.27644	0.03398	0.96043	
-778.01073	63.66947	158.39914	-1.97758	16.01949	42.47599	0.14344	0.70892	0.66786	-0.22672	-0.64906	0.74355	0.16079	0.27596	0.03317	0.96060	
-778.01121	63.65844	158.38215	-2.00508	15.96727	42.47584	0.12978	0.70911	0.66777	-0.22640	-0.64923	0.74361	0.15984	0.27509	0.03364	0.96083	
-778.00725	63.65100	158.41870	-1.99100	16.07937	42.46814	0.20504	0.70880	0.66767	-0.22764	-0.64877	0.74370	0.16126	0.27697	0.03338	0.96030	
-777.99091	63.66124	158.39400	-1.99590	16.05504	42.46597	0.19329	0.70891	0.66764	-0.22740	-0.64882	0.74373	0.16092	0.27656	0.03347	0.96041	
-777.99443	63.65331	158.41824	-1.99868	16.08637	42.48554	0.18917	0.70857	0.66787	-0.22777	-0.64896	0.74353	0.16131	0.27709	0.03351	0.96026	
-777.99247	63.68104	158.43194	-1.99136	16.13448	42.45779	0.19487	0.70872	0.66751	-0.22836	-0.64846	0.74385	0.16184	0.27789	0.03338	0.96003	
-777.98624	63.66739	158.40817	-2.00943	16.03955	42.48423	0.18057	0.70875	0.66783	-0.22732	-0.64910	0.74355	0.16064	0.27630	0.03370	0.96048	
-778.00383	63.68927	158.44485	-1.99387	16.08385	42.45622	0.17539	0.70891	0.66751	-0.22776	-0.64860	0.74385	0.16123	0.27704	0.03343	0.96028	
-778.02607	63.62171	158.42801	-2.00368	16.07746	42.48339	0.15909	0.70863	0.66782	-0.22772	-0.64896	0.74356	0.16114	0.27694	0.03360	0.96030	
-778.02509	63.60411	158.40372	-2.00159	16.02996	42.49291	0.16485	0.70869	0.66798	-0.22708	-0.64923	0.74343	0.16066	0.27614	0.03357	0.96053	
-778.01281	63.63769	158.41750	-1.98349	16.10746	42.47673	0.19108	0.70860	0.66780	-0.22788	-0.64878	0.74359	0.16171	0.27744	0.03325	0.96017	
-778.06404	63.63948	158.43648	-2.03559	16.12074	42.47763	0.12930	0.70854	0.66760	-0.22865	-0.64875	0.74374	0.16119	0.27766	0.03412	0.96007	
-778.01269	63.68825	158.40300	-2.01432	16.03590	42.46744	0.15263	0.70896	0.66759	-0.22738	-0.64890	0.74376	0.16047	0.27624	0.03378	0.96049	
-777.99574	63.66281	158.44623	-1.99497	16.11994	42.45710	0.16816	0.70878	0.66750	-0.22822	-0.64850	0.74386	0.16163	0.27765	0.03344	0.96010	
-778.00076	63.67386	158.42757	-1.98247	16.05008	42.47364	0.17186	0.70884	0.66779	-0.22716	-0.64893	0.74360	0.16106	0.27648	0.03325	0.96045	
-778.01472	63.67585	158.44656	-2.00331	16.06763	42.47306	0.15245	0.70878	0.66769	-0.22763	-0.64887	0.74368	0.16099	0.27677	0.03359	0.96035	
-778.02862	63.62269	158.43405	-1.99394	16.07711	42.47376	0.14921	0.70874	0.66774	-0.22763	-0.64884	0.74365	0.16122	0.27693	0.03343	0.96031	
-777.99287	63.65981	158.42110	-1.96581	16.05174	42.47705	0.18921	0.70879	0.66790	-0.22698	-0.64897	0.74352	0.16131	0.27651	0.03297	0.96045	
-778.02579	63.66028	158.41411	-1.97862	16.11349	42.46299	0.17595	0.70873	0.66764	-0.22793	-0.64859	0.74374	0.16179	0.27754	0.03317	0.96014	
-778.01387	63.63340	158.38193	-2.02694	15.99377	42.46762	0.11516	0.70911	0.66756	-0.22700	-0.64904	0.74378	0.15983	0.27553	0.03400	0.96069	
-778.00166	63.66263	158.39721	-2.00243	16.04585	42.46233	0.16028	0.70898	0.66757	-0.22738	-0.64880	0.74379	0.16071	0.27641	0.03358	0.96045	
-778.01516	63.67669	158.41065	-2.01965	16.01292	42.45023	0.14220	0.70923	0.66736	-0.22720	-0.64876	0.74397	0.16007	0.27585	0.03387	0.96060	
-777.98398	63.66943	158.41161	-1.99105	16.00193	42.47363	0.16952	0.70901	0.66778	-0.22667	-0.64909	0.74361	0.16041	0.27567	0.03340	0.96067	
-777.98463	63.67451	158.43389	-1.99794	16.07526	42.47852	0.16796	0.70869	0.66778	-0.22764	-0.64891	0.74360	0.16117	0.27690	0.03350	0.96031	
-777.97996	63.67168	158.39208	-1.95371	16.01505	42.49385	0.20953	0.70873	0.66818	-0.22634	-0.64929	0.74327	0.16112	0.27589	0.03277	0.96063	
-778.04413	63.63477	158.43864	-2.00671	16.07150	42.48277	0.12859	0.70866	0.66781	-0.22769	-0.64897	0.74358	0.16103	0.27684	0.03365	0.96033	
-778.00817	63.65263	158.36512	-2.00047	16.01546	42.48250	0.15707	0.70886	0.66785	-0.22692	-0.64915	0.74354	0.16047	0.27590	0.03355	0.96060	
-778.01852	63.64987	158.41283	-2.01028	16.04341	42.48024	0.16127	0.70879	0.66777	-0.22739	-0.64903	0.74360	0.16065	0.27637	0.03371	0.96046	
-778.01645	63.64916	158.38514	-2.01367	16.00708	42.47052	0.14474	0.70903	0.66765	-0.22700	-0.64903	0.74371	0.16016	0.27576	0.03378	0.96063	
-778.00716	63.65656	158.40739	-1.98684	16.01656	42.47146	0.15069	0.70898	0.66776	-0.22681	-0.64901	0.74363	0.16062	0.27592	0.03332	0.96060	
-777.99268	63.69640	158.42862	-2.00291	16.06166	42.45541	0.15459	0.70900	0.66747	-0.22760	-0.64867	0.74388	0.16086	0.27667	0.03359	0.96038	
-777.99713	63.66932	158.37689	-2.00580	15.93409	42.49115	0.14788	0.70905	0.66798	-0.22595	-0.64952	0.74342	0.15952	0.27453	0.03366	0.96099	
-778.01124	63.66377	158.47176	-2.02140	16.08087	42.45017	0.16189	0.70899	0.66732	-0.22806	-0.64854	0.74400	0.16081	0.27699	0.03389	0.96027	
-778.06308	63.62974	158.44837	-2.02988	16.09973	42.47037	0.12901	0.70870	0.66754	-0.22834	-0.64873	0.74380	0.16100	0.27731	0.03403	0.96018	
-778.02212	63.65991	158.40530	-1.99087	16.02921	42.47294	0.15868	0.70892	0.66776	-0.22701	-0.64899	0.74363	0.16072	0.27613	0.03339	0.96054	
-778.00578	63.64578	158.37184	-1.99608	15.98452	42.48520	0.14402	0.70894	0.66792	-0.22648	-0.64929	0.74348	0.16019	0.27538	0.03348	0.96075	
-778.03387	63.67306	158.41035	-2.02314	16.05231	42.44938	0.13484	0.70910	0.66731	-0.22773	-0.64862	0.74400	0.16046	0.27651	0.03393	0.96041	
-778.00725	63.66723	158.36671	-1.96942	15.99774	42.48494	0.16222	0.70890	0.66801	-0.22633	-0.64924	0.74342	0.16069	0.27560	0.03304	0.96070	
-778.00857	63.67755	158.42341	-2.00614	16.06239	42.46069	0.15430	0.70894	0.66752	-0.22763	-0.64873	0.74383	0.16084	0.27668	0.03364	0.96037	
-777.99990	63.68104	158.42014	-1.95194	16.07144	42.47256	0.20168	0.70877	0.66789	-0.22708	-0.64885	0.74354	0.16170	0.27684	0.03273	0.96036	
-778.01168	63.68907	158.40477	-1.99993	16.05588	42.46327	0.17452	0.70893	0.66759	-0.22747	-0.64878	0.74378	0.16086	0.27657	0.03354	0.96041	
-778.00271	63.66405	158.39183	-1.99985	15.97335	42.46357	0.16356	0.70922	0.66763	-0.22645	-0.64905	0.74374	0.15993	0.27519	0.03355	0.96080	
-778.00955	63.66977	158.38487	-1.97487	15.98749	42.46651	0.15405	0.70914	0.66776	-0.22632	-0.64905	0.74364	0.16043	0.27543	0.03313	0.96075	
-778.00344	63.66798	158.39859	-1.98399	16.00018	42.46571	0.16552	0.70910	0.66770	-0.22659	-0.64899	0.74368	0.16045	0.27564	0.03328	0.96068	
-778.01326	63.66674	158.39925	-1.98593	15.99550	42.47177	0.15795	0.70905	0.66778	-0.22653	-0.64908	0.74362	0.16039	0.27556	0.03331	0.96071	
-778.00928	63.67151	158.41213	-1.99584	16.01748	42.48272	0.16091	0.70885	0.66787	-0.22689	-0.64915	0.74352	0.16056	0.27593	0.03347	0.96059	
-778.03296	63.61383	158.42435	-1.97488	16.01992	42.48732	0.17547	0.70879	0.66801	-0.22666	-0.64920	0.74341	0.16088	0.27597	0.03312	0.96059	
-778.03595	63.62398	158.42795	-2.01097	16.08340	42.48520	0.15517	0.70859	0.66781	-0.22788	-0.64896	0.74356	0.16112	0.27704	0.03372	0.96027	
-778.00668	63.62149	158.39863	-1.99835	16.05141	42.48500	0.15359	0.70870	0.66788	-0.22733	-0.64907	0.74352	0.16092	0.27650	0.03351	0.96043	
-778.00802	63.67188	158.40735	-1.99599	16.06678	42.47227	0.18618	0.70879	0.66771	-0.22753	-0.64886	0.74367	0.16107	0.27676	0.03347	0.96036	
-777.97714	63.64551	158.36700	-1.97868	15.99173	42.49278	0.18119	0.70883	0.66808	-0.22634	-0.64936	0.74335	0.16053	0.27550	0.03319	0.96073	
-778.00563	63.66730	158.41401	-1.97813	16.04607	42.46453	0.17529	0.70895	0.66769	-0.22709	-0.64883	0.74370	0.16104	0.27641	0.03317	0.96047	
-778.02411	63.61174	158.40559	-1.99547	16.02249	42.50171	0.15033	0.70862	0.66812	-0.22690	-0.64937	0.74330	0.16069	0.27601	0.03347	0.96057	
-778.05080	63.62905	158.44099	-2.00912	16.09447	42.46877	0.14651	0.70873	0.66760	-0.22804	-0.64872	0.74375	0.16120	0.27722	0.03368	0.96022	
-778.02962	63.60475	158.42316	-2.00518	16.06843	42.50352	0.15561	0.70843	0.66808	-0.22757	-0.64924	0.74333	0.16110	0.27679	0.03362	0.96034	
-778.04612	63.62427	158.41606	-1.99034	16.06835	42.49451	0.16405	0.70854	0.66802	-0.22742	-0.64913	0.74339	0.16125	0.27678	0.03337	0.96035	
-778.02483	63.67715	158.43084	-1.99038	16.07257	42.46124	0.16784	0.70890	0.66759	-0.22757	-0.64870	0.74378	0.16117	0.27685	0.03337	0.96033	
-778.01792	63.69659	158.43482	-1.99426	16.07176	42.45503	0.18156	0.70897	0.66749	-0.22762	-0.64863	0.74386	0.16108	0.27684	0.03344	0.96033	
-778.00077	63.67448	158.43342	-1.97543	16.07577	42.46417	0.18513	0.70885	0.66769	-0.22743	-0.64873	0.74371	0.16141	0.27691	0.03312	0.96033	
-778.04751	63.63673	158.42188	-1.99617	16.06269	42.48977	0.15581	0.70861	0.66794	-0.22743	-0.64909	0.74346	0.16109	0.27669	0.03347	0.96038	
-778.00959	63.64131	158.38959	-2.00285	16.00048	42.47488	0.15456	0.70900	0.66775	-0.22678	-0.64911	0.74363	0.16024	0.27565	0.03360	0.96067	
-778.01045	63.66481	158.44009	-1.99366	16.10534	42.46805	0.16213	0.70870	0.66765	-0.22799	-0.64868	0.74372	0.16152	0.27740	0.03342	0.96017	
-778.01457	63.67145	158.41460	-1.98019	16.01944	42.48137	0.18212	0.70886	0.66791	-0.22674	-0.64913	0.74350	0.16078	0.27596	0.03321	0.96059	
-778.03762	63.64736	158.44585	-2.00702	16.06751	42.48299	0.14776	0.70867	0.66781	-0.22764	-0.64899	0.74357	0.16098	0.27677	0.03365	0.96035	
-778.01032	63.70164	158.46944	-2.01058	16.16502	42.45037	0.17708	0.70869	0.66733	-0.22898	-0.64827	0.74400	0.16191	0.27840	0.03370	0.95987	
-778.03351	63.64033	158.42494	-2.00613	16.04651	42.47638	0.14896	0.70882	0.66774	-0.22739	-0.64898	0.74364	0.16073	0.27642	0.03364	0.96045	
-778.01950	63.68534	158.44864	-1.98408	16.14477	42.45373	0.17339	0.70872	0.66749	-0.22841	-0.64837	0.74388	0.16204	0.27807	0.03326	0.95999	
-778.00542	63.69176	158.45606	-1.99272	16.14340	42.45468	0.18957	0.70872	0.66747	-0.22849	-0.64839	0.74389	0.16191	0.27804	0.03340	0.95999	
-777.99208	63.67159	158.42255	-1.97745	16.07570	42.47541	0.20410	0.70873	0.66782	-0.22742	-0.64887	0.74358	0.16143	0.27691	0.03316	0.96032	
-777.98057	63.66991	158.38909	-1.99626	15.97773	42.47944	0.16654	0.70903	0.66784	-0.22641	-0.64924	0.74355	0.16009	0.27526	0.03349	0.96079	
-778.00184	63.63014	158.43405	-1.97191	16.01016	42.50493	0.15855	0.70862	0.66826	-0.22646	-0.64945	0.74319	0.16087	0.27581	0.03307	0.96064	
-778.00304	63.70530	158.43480	-1.98292	16.10427	42.47868	0.19056	0.70859	0.66783	-0.22782	-0.64882	0.74357	0.16169	0.27739	0.03324	0.96018	
-778.00523	63.66212	158.44482	-1.97788	16.02493	42.47087	0.17065	0.70896	0.66779	-0.22681	-0.64898	0.74361	0.16083	0.27606	0.03317	0.96057	
-778.00818	63.68006	158.44703	-2.01939	16.09244	42.45244	0.16443	0.70893	0.66735	-0.22818	-0.64853	0.74397	0.16098	0.27719	0.03386	0.96022	
-777.98799	63.68967	158.39389	-1.97553	15.99011	42.46447	0.17610	0.70915	0.66773	-0.22637	-0.64901	0.74367	0.16044	0.27547	0.03314	0.96074	
-778.00722	63.68602	158.43891	-1.98664	16.12459	42.46359	0.18217	0.70869	0.66761	-0.22816	-0.64856	0.74376	0.16181	0.27773	0.03330	0.96008	
-778.00667	63.69430	158.41726	-2.00519	16.04503	42.43904	0.13052	0.70925	0.66726	-0.22746	-0.64852	0.74407	0.16057	0.27639	0.03363	0.96046	
-777.98417	63.68514	158.41670	-1.97355	16.03005	42.47834	0.20449	0.70886	0.66790	-0.22680	-0.64905	0.74352	0.16097	0.27614	0.03310	0.96055	
-778.01485	63.68735	158.44989	-2.02859	16.07216	42.45706	0.14308	0.70895	0.66738	-0.22802	-0.64865	0.74394	0.16065	0.27685	0.03401	0.96031	
-778.00225	63.65963	158.39704	-2.01749	16.00530	42.47585	0.15159	0.70897	0.66770	-0.22701	-0.64910	0.74366	0.16011	0.27573	0.03384	0.96064	
-778.02048	63.68510	158.43542	-1.99752	16.06192	42.46963	0.15294	0.70884	0.66768	-0.22750	-0.64884	0.74370	0.16099	0.27668	0.03350	0.96038	
-778.00723	63.68707	158.40964	-1.98863	16.08439	42.46676	0.17783	0.70879	0.66766	-0.22768	-0.64873	0.74372	0.16135	0.27705	0.03334	0.96028	
-777.99769	63.64913	158.43472	-1.96981	16.05797	42.48181	0.19366	0.70872	0.66795	-0.22709	-0.64901	0.74348	0.16135	0.27661	0.03303	0.96041	
-778.00923	63.68950	158.39156	-2.01336	16.02154	42.46677	0.15581	0.70902	0.66759	-0.22719	-0.64894	0.74376	0.16031	0.27600	0.03377	0.96056	
-778.04601	63.67767	158.42260	-2.02499	16.06475	42.45308	0.12934	0.70902	0.66735	-0.22790	-0.64863	0.74397	0.16060	0.27672	0.03396	0.96035	
-778.00365	63.68391	158.44357	-1.97915	16.07866	42.46578	0.19124	0.70882	0.66769	-0.22750	-0.64874	0.74370	0.16140	0.27696	0.03318	0.96031	
-778.02100	63.68870	158.45249	-2.03689	16.09708	42.45394	0.15346	0.70889	0.66730	-0.22843	-0.64853	0.74401	0.16081	0.27727	0.03415	0.96019	
-778.03584	63.69129	158.43992	-2.02354	16.10601	42.45149	0.14486	0.70889	0.66732	-0.22840	-0.64847	0.74400	0.16108	0.27742	0.03392	0.96015	
-778.00144	63.66555	158.37870	-1.99416	15.98181	42.48116	0.16011	0.70899	0.66787	-0.22643	-0.64924	0.74352	0.16017	0.27533	0.03345	0.96077	
-777.98882	63.66602	158.40143	-1.96792	16.05919	42.47305	0.17732	0.70881	0.66784	-0.22711	-0.64889	0.74357	0.16135	0.27663	0.03300	0.96041	
-777.96892	63.65800	158.38098	-1.96550	15.97960	42.49292	0.17552	0.70887	0.66814	-0.22604	-0.64940	0.74331	0.16056	0.27530	0.03297	0.96079	
-778.00689	63.68753	158.41894	-1.99787	16.06780	42.47539	0.16318	0.70875	0.66775	-0.22756	-0.64889	0.74363	0.16107	0.27677	0.03350	0.96035	
-777.99206	63.68265	158.39782	-1.98825	16.01830	42.47650	0.17798	0.70892	0.66782	-0.22683	-0.64907	0.74358	0.16064	0.27594	0.03335	0.96059	
-778.02310	63.66154	158.43940	-2.02087	16.08680	42.44529	0.13215	0.70903	0.66726	-0.22814	-0.64846	0.74406	0.16087	0.27709	0.03388	0.96025	
-778.01026	63.65041	158.40725	-1.97831	15.99538	42.46836	0.16704	0.70909	0.66776	-0.22645	-0.64904	0.74363	0.16048	0.27556	0.03318	0.96071	
-777.99179	63.64913	158.39025	-1.97624	15.96680	42.47725	0.18298	0.70909	0.66790	-0.22605	-0.64925	0.74351	0.16022	0.27508	0.03315	0.96085	
-778.02384	63.68116	158.42171	-1.99179	16.06691	42.46790	0.17274	0.70884	0.66767	-0.22750	-0.64880	0.74370	0.16111	0.27676	0.03340	0.96036	
-778.00895	63.67041	158.41364	-1.97671	16.04781	42.47980	0.17130	0.70878	0.66790	-0.22705	-0.64901	0.74352	0.16114	0.27644	0.03315	0.96046	
-778.00789	63.69127	158.42762	-2.00450	16.07372	42.46133	0.15519	0.70889	0.66753	-0.22775	-0.64870	0.74382	0.16100	0.27687	0.03361	0.96032	
-777.98909	63.68779	158.41780	-1.97830	16.06381	42.46525	0.19018	0.70888	0.66769	-0.22731	-0.64878	0.74370	0.16124	0.27671	0.03317	0.96038	
